champion,voice_line,is_spoken
Senna,"“They've heard my story. Now, they're gonna hear my song.”",False
Senna,“It's the dream that makes us giants. Just gotta dream big enough.”,False
Senna,“Music brings us to life. That's worth fighting for.”,False
Senna,"So, what was it like? All that time in the lantern?",True
Senna,"Well, reckon I shoot something twice and then you shoot it a third time.",True
Senna,You been kinda… distant since you came outta that lantern. Somethin' you ain't telling me?,True
Senna,"Yeah, I met someone in there. He's a ghoul. We fell in love and made ghoul babies.",True
Senna,Cause I tried to… Ohhhhh.,True
Senna,"Reckon, it's time-",True
Senna,"By the time I'm done here, dying will be the easy part.",True
Senna,It's harder to hold a hand than hold a gun.,True
Senna,It's always dark on the horizon if you only look up during storms.,True
Senna,"If life is my curse, living is the cure.",True
Senna,That monster wants to hear me scream… He can keep waiting.,True
Senna,Living my best life. My best second life.,True
Senna,Hunted by the forces of darkness? Okay. I can make this work.,True
Senna,Small talk wasn't really part of my training.,True
Senna,It's just nice not to be in catacombs.,True
Senna,Light should teach us not to fear the dark.,True
Senna,The gun's not heavy after all the fear I've been carrying.,True
Senna,"If something wasn't trying to kill me, it would have me worried.",True
Senna,Lucian thought I was lost… but I was only changed.,True
Senna,Fear moves like a current.,True
Senna,Death doesn't leave scars.,True
Senna,The mist is not my enemy.,True
Senna,I'm here to save them all... living and dead.,True
Senna,The screams of the wraiths are so loud you can't hear your own.,True
Senna,The only way out of the mist is through it.,True
Senna,Out of the lantern… hell came with me.,True
Senna,I remember my nightmares. Wish I could remember to dream.,True
Senna,I don't carry this to compromise.,True
Senna,Those trapped in darkness need light the most.,True
Senna,Fall behind? Follow the screams.,True
Senna,The past is a wave. Keeps returning.,True
Senna,I forgive. No one else has to.,True
Senna,"My blood still flows, but I'll never be the same.",True
Senna,I'll get us through this.,True
Senna,Sentinel. Wife. A beacon unto damn darkness. When can I just be a person? When can I be me?,True
Senna,"Too hard, too hurt, too changed. If you're not too much of something then you're not enough you.",True
Senna,When you're drowning you still remember how to breathe but you can't? That's the mist.,True
Senna,"I'm a long way from the island, but I swear there's still salt in my hair. Might just be dirt from the grave.",True
Senna,It's enough to hear Lucian say my name.,True
Senna,"The more blood on your hands, the harder it is to let go.",True
Senna,I used to tell myself I was fighting back… but I was only running with a gun in my hand.,True
Senna,The grave is silent. You're buried in all the things you never said.,True
Senna,Part of me keeps wondering when I'll run into the lantern's walls.,True
Senna,"I see myself in them; In the eyes of the people I save, and the darkness reflected there.",True
Senna,My walls aren't unbreakable. I'm not either.,True
Senna,Love was left when everything else was torn away.,True
Senna,"No one said this would be easy. If they did, they're probably dead by now.",True
Senna,Only thing bigger than this gun? The mistake you made standing in its sights.,True
Senna,"If you've got a problem with me, make it two. One for each barrel.",True
Senna,Don't make this personal. I'm not nice.,True
Senna,"Eternal beauty, Elise? Now that's a curse.",True
Senna,Another nightmare? Fine. I could use the target practice while I sleep.,True
Senna,Horsey! What? I can like horses. I can like… things.,True
Senna,"Running shouldn't be part of your plan, Kai'Sa. Survive the fight, not the fear.",True
Senna,"You saved me, Lucian. We saved each other.",True
Senna,Lucian has a way of breaking down my walls.,True
Senna,Only a man stubborn enough to fight me would be stubborn enough to love me.,True
Senna,"When we run to the light, shadows are cast behind us. You need to be ready, Lux.",True
Senna,I know where the ruination began. It flows through us both.,True
Senna,"All this time, Morgana, and you still haven't learned to let go.",True
Senna,'Darkness?' Welcome to my world.,True
Senna,When I hear chains I reach for my gun… Wasn't wrong.,True
Senna,"You don't own me, Thresh. I'm not afraid of you.",True
Senna,"Lucian may think you're the enemy. But to me, Thresh? You're only in the way.",True
Senna,"At the center of your lantern there's a soul, wretched and afraid. I think it's you.",True
Senna,You wanna get my soul? You go through the mist.,True
Senna,"Vayne, you can aim for my heart when you find your own.",True
Senna,Cats deserve love even if they don't need it… and they use a book to hit you in the face.,True
Senna,"When the mist came to my island, Demacia's gates were closed. Will they be open when you need help?",True
Senna,"In darkness, we find ourselves.",True
Senna,"Hi, it's me, the one you've been ruthlessly hunting her whole damn life.",True
Senna,Left one alive. Bad habit…,True
Senna,Have I suffered enough yet or do you need me to be a corpse?,True
Senna,"I could free you, but those you've made suffer come first.",True
Senna,"I know the most ancient, holy ways to kick you in the darkness.",True
Senna,First rule of being a sentinel.,True
Senna,Second rule of being a sentinel. Any questions?,True
Senna,Am I supposed to say something clever? Some of us have work to do.,True
Senna,So this is the terror that waddles in the night. Huh.,True
Senna,Senna laughs.,False
Senna,Senna hums.,False
Senna,A muffled beat plays.,False
Senna,Kill 'em twice just to be sure.,True
Senna,Death is always in range.,True
Senna,I don't miss. It's not an option.,True
Senna,That's enough.,True
Senna,Gotta whole lotta ugly in my sights.,True
Senna,"All this pain, it's not mine.",True
Senna,Line up a shot while the whole world screams.,True
Senna,The gun doesn't have a trigger. I do.,True
Senna,Darkness and light.,True
Senna,Wanna kill me? Get in line.,True
Senna,Stone channels soul.,True
Senna,Don't go quietly.,True
Senna,Not my funeral. Already happened.,True
Senna,I prefer people at gun's length.,True
Senna,Keep it simple.,True
Senna,Let's establish some boundaries.,True
Senna,I feel every shot.,True
Senna,I can do 'the hard way'.,True
Senna,"If you're here for them, you're here for me.",True
Senna,"I fire my words, like gunlight.",True
Senna,Don't stand where the gun's pointing.,True
Senna,Die again? I'll pass.,True
Senna,I've got your curse.,True
Senna,Light becomes hope.,True
Senna,Death is drawn to life.,True
Senna,Be free…,True
Senna,Out of the storm.,True
Senna,You are mourned.,True
Senna,Let go.,True
Senna,Pain doesn't own you.,True
Senna,It's not your fault.,True
Senna,I can bear it.,True
Senna,Senna grunts.,False
Senna,"Thanks.""",False
Senna,Could see how that would be preferable.,True
Senna,Death remembers.,True
Senna,One last breath.,True
Senna,Shadows catch the fallen.,True
Senna,My enemies. Myself.,True
Senna,Together.,True
Senna,Senna sighs.,False
Senna,Hearts beat together.,True
Senna,The song between us.,True
Senna,Hear the music.,True
Senna,Lost in the dance.,True
Senna,Play it loud.,True
Senna,No shadow without light!,True
Senna,No death without life!,True
Senna,I've got you!,True
Senna,We're running this world!,True
Senna,Keep it turning!,True
Senna,Eyes wide open!,True
Senna,Darkness to darkness. Light to light.,True
Senna,For the living. For the dead.,True
Senna,Every death is a sacrifice…,True
Senna,"If you're only dead, count yourself lucky.",True
Senna,"I've seen too much of this, but I won't close my eyes.",True
Senna,"""In death, we fight the same fight."" ",False
Senna,"Sometimes, I see what the darkness is afraid of.",True
Senna,Lucian… we'll be together again soon.,True
Senna,"We've been through so much, Lucian. Please, don't give up on me now.",True
Senna,"I know what it's like to die, this hurts worse.",True
Senna,He probably liked that. Creep.,True
Senna,Handled.,True
Senna,I won't stop until the nightmares have nightmares.,True
Senna,Boo.,True
Senna,Will take more than one wraith to ruin my day.,True
Senna,"Each stone, a sentinel.",True
Senna,"I remember my lessons, and the people who taught them.",True
Senna,The last blessings of the isles.,True
Senna,"Bound to the stones, bound to each other.",True
Senna,"Next time I sign a contract, I'm checking it for chains.",True
Senna,Thresh Records only had soul when it had mine.,True
Senna,"I'm breaking free, so the fans can follow.",True
Senna,Lucian!,True
Senna,Senna groans and cries.,False
Senna,Senna groans.,False
Senna,Died again? Must be getting good at it.,True
Senna,Life won't let me go.,True
Senna,To be reborn… am I still me?,True
Senna,Every day I fought for my life. Why should today be any different?,True
Senna,"Death? Yeah, we're acquainted.",True
Senna,Everything that's happened… I just want it to matter.,True
Senna,"The angels are gone and the devils are everywhere. I swear, I can't leave y'all alone for ten minutes.",True
Senna,I was dead. Now I'm not. Ain't that the way o' the west.,True
Senna,"I have been plucked from limbo and delivered into this here gun fight. So, let's gun fight!",True
Senna,"It's always us, fightin' side by side.",True
Senna,"Saddle up, y'all. We got a showdown on our hands.",True
Senna,The west has changed. Let's see how much fight it's got in it.,True
Senna,"Ain't good, ain't evil. Big gun though.",True
Senna,Woulda stayed dead if there weren't more work to do.,True
Senna,Heaven's gone... for now.,True
Senna,Whole lotta hell out there.,True
Senna,"The frontier's unpredictable, so am I.",True
Senna,I'll raise more hell than hell ever dreamed of.,True
Senna,Mankind's absolution is earned... by the barrel of my gun.,True
Senna,And hell rode forth? We'll see about that.,True
Senna,Still getting used to this whole angel thing.,True
Senna,The west's redemption is in my very capable hands.,True
Senna,This heart of mine sees the good in everything. Cute.,True
Senna,Used to hunt monsters. Now...I still hunt monsters.,True
Senna,What my ressurection lacked in fanfare. It made up in gun horse.,True
Senna,"I can grant folks absolution, the rest is up to them.",True
Senna,My horse shoots things. Good horse.,True
Senna,A monumental gun for a monumental task.,True
Senna,I was reckless and in love. I would not recommend it.,True
Senna,"Shoot first, shoot later, shoot before if you can.",True
Senna,"Why, yes, I am an extremely good shot.",True
Senna,Something snatched me up before I went to hell. Something old. Something real old.,True
Senna,Lucian can keep that old pea shooter. Look at the size of my new piece. Look at it!,True
Senna,Not sure what happened between bein' dead and bein' alive but at least my gun's bigger.,True
Senna,Don't know what the west will look like when I'm done with it but it'll be better than this.,True
Senna,Heaven was destroyed in the blink of an eye. It'll take longer to build it back up again.,True
Senna,"Whatever comes next, it won't be heaven. Or it will. I don't care.",True
Senna,So my lover's a demon now? Least he keeps things interesting.,True
Senna,"The west runs on conflict as do heaven and hell. There's a lesson in that, I reckon.",True
Senna,"I hope whatever brought me back is happy. Eh, doesn't matter if it's not.",True
Senna,Angel versus demon. That old chestnut.,True
Senna,"Ashe, I don't want to say you're a counterfeit, but...",True
Senna,"A deal with the devil, Darius? Where's your gold fiddle?",True
Senna,"Howdy, Miss.",True
Senna,"Afternoon, Ma'am.",True
Senna,"Now, what the hell are you supposed to be? A bandito? I don't buy it.",True
Senna,"Horsie, huh? Hmph, mine's better.",True
Senna,"Irelia, guess the old angels have seen better days.",True
Senna,"The far west did a number on you, Jhin. Let us commiserate.",True
Senna,"Afternoon, partner.",True
Senna,"Surprised to see me, Thresh? I ain't surprised to see you.",True
Senna,You ready for the wrath of heaven restored?,True
Senna,"I'm still an angel, slick. An angel with a loaded gun.",True
Senna,You see this gun? Remember this gun.,True
Senna,I'll give you 'til the count of three. What? I ain't heartless.,True
Senna,My heart just ain't in this fight. Oh wait...yeah it is.,True
Senna,"Let's hope you're a better shot than a comedian, friend.",True
Senna,"Well, I have a horse. Seems like everybody has a horse... 'cept you.",True
Senna,Senna dances to a beat.,False
Senna,Have a little heart.,True
Senna,"Whoa, now.",True
Senna,Your sins weigh you down.,True
Senna,Stand and draw.,True
Senna,Here comes judgement.,True
Senna,Heaven can wait.,True
Senna,Heaven's crucible.,True
Senna,Necessary work.,True
Senna,Reckonin' time.,True
Senna,A scorchin' wind.,True
Senna,Just doin' my job.,True
Senna,Saint Doran's fire.,True
Senna,This'll be over quick.,True
Senna,Like my gun? I do.,True
Senna,Can't outrun a gun horse.,True
Senna,Got you in my sights.,True
Senna,Giddyup.,True
Senna,A little shortcut to hell.,True
Senna,This one's for you.,True
Senna,Hands high!,True
Senna,Deliverance is earned.,True
Senna,Don't need a holster.,True
Senna,Dance with me.,True
Senna,Step right up.,True
Senna,You seem damned to me.,True
Senna,A moment of your time.,True
Senna,Let's walk on 'em.,True
Senna,Bang.,True
Senna,You transgressin' little...,True
Senna,"Hands off, demon. That man is mine.",True
Senna,"I'm ready this time, Thresh.",True
Senna,Angel fight!,True
Senna,"Go on, git.",True
Senna,Heaven's thataway.,True
Senna,Another one... Mercy!,True
Senna,"That's right, I saved you.",True
Senna,Heaven won't be empty for long.,True
Senna,The west is full up.,True
Senna,"I ain't doin' this for fun, you know.",True
Senna,Hold that thought.,True
Senna,You ain't goin' nowhere.,True
Senna,Stick around.,True
Senna,Kick up those boots.,True
Senna,Sit a spell.,True
Senna,"Whoa, partner!",True
Senna,Hold up now.,True
Senna,Heaven and earth.,True
Senna,Hear the angels.,True
Senna,Hark.,True
Senna,I am at hand.,True
Senna,Deliverance.,True
Senna,Shrouded in glory.,True
Senna,Resplendent.,True
Senna,Exhale sound.,False
Senna,"""JUDGEMENT DAY!""",False
Senna,"""YEEEE-HAW!""",False
Senna,"""YIPPEE KI-YAY!""",False
Senna,"Stay put, look sharp.",True
Senna,Bless this thing and whatever it does.,True
Senna,Let the light shine in.,True
Senna,A little bit of grace.,True
Senna,I call it my second sight.,True
Senna,Look out for trouble.,True
Senna,Watch over this land. It's a land that needs watchin'.,True
Senna,"A little taste of heaven, a barrel full of hell.",True
Senna,Feel free to blame everyone but me... and my horse.,True
Senna,"Now, Sentinel, look what you gone and did.",True
Senna,"You made my horse mad, don't do that.",True
Senna,It was either you or a ressurected angel. Nobody bet on you.,True
Senna,"The west is won, again, by me! You're all welcome.",True
Senna,"Good fight, Lucian. Can't wait to do this every night for the rest of forever.",True
Senna,"Don't put your trust in the devil, Darius. The devil lies.",True
Senna,Can anyone just have that sombrero? I'm takin' it.,True
Senna,"Neigh, Hecarim. Neigh.",True
Senna,"I don't know where you'll end up, Irelia, but I'm sure it's boring.",True
Senna,"Great talk, Jhin. Come back a little less weird next time.",True
Senna,Now that's the difference between a half horse and a full horse.,True
Senna,"You can keep my heart, Thresh. I picked up a better one.",True
Senna,"I didn't go to hell then and I ain't goin' now. Sentinel, hah!",True
Senna,"I say when this is over, and no one else! Sentinel, let's ride!",True
Senna,"Y'all can fight amongst yourselves! Come on, Sentinel. Yeehaw!",True
Senna,Aw... not again...,True
Senna,Lucian...,True
Senna,"Aw, shucks...",True
Senna,I'll keep coming back 'til the good work is done.,True
Senna,"Wonders never cease, and neither do I.",True
Senna,Can't keep a good angel down.,True
Seraphine,Let's change the world!,True
Seraphine,Oookay!,True
Seraphine,I sing to help them find themselves. The stage just makes it easier.,True
Seraphine,Everything sings to me! I've gotta sing it all back.,True
Seraphine,"It can't be as simple as us versus them. I know if I sing loud enough, they'll listen!",True
Seraphine,Wow. All these songs sound amazing. I'll bring them into harmony!,True
Seraphine,"When I'm on stage, I feel complete. I wanna help everyone find that peace.",True
Seraphine,"Hello, world! I'm Seraphine, and you are beautiful!",True
Seraphine,Everyone's singing the same song and they don't even know it!,True
Seraphine,"Come for the show, stay for the message.",True
Seraphine,Music helps you keep your head up.,True
Seraphine,Folks only love a reflection when it isn't theirs.,True
Seraphine,I wonder what I sound like outside my head.,True
Seraphine,"People don't always listen, but that's no reason to keep quiet.",True
Seraphine,Joy's too quiet without sorrow on the downbeat.,True
Seraphine,Even in my dreams I hear them sing.,True
Seraphine,"It's harder to stumble on this stage, but it sure does hurt more.",True
Seraphine,Couldn't lose the rhythm if I tried!,True
Seraphine,Hope I don't get lost in all this music!,True
Seraphine,Lookin' for a song in everything I meet!,True
Seraphine,Haven't heard a soul that wasn't at least a little raw.,True
Seraphine,Follow my voice!,True
Seraphine,Easier to hear someone else than to hear yourself.,True
Seraphine,Stage fright? Never heard of it.,True
Seraphine,You can't keep your song inside.,True
Seraphine,Everyone's got their own muse. Mine's...everyone.,True
Seraphine,Everyone fights to be heard. I'll fight to listen.,True
Seraphine,Not sure where I'm going. Can't wait to find out!,True
Seraphine,Gotta keep moving with the music!,True
Seraphine,Nothing better than a good song!,True
Seraphine,Maybe the world's not ready for me. I don't mind waiting!,True
Seraphine,"""Making it up as I go!"" Seraphine sings.",False
Seraphine,Hear the world in my voice!,True
Seraphine,Don't mistake me for my lyrics.,True
Seraphine,Gotta find the rhythm in the chaos.,True
Seraphine,"Some songs start with a rhyme, some with a rhythm... Mine starts with the crowd.",True
Seraphine,We fight for our lives every day. Every one of us.,True
Seraphine,We get as close to death as we can to feel alive.,True
Seraphine,"We're all looking for meaning, even after we've found it.",True
Seraphine,Cities have songs too. Zaun and Piltover sing together in a dazzling duet.,True
Seraphine,"Even if I heard every song, it would never be enough.",True
Seraphine,"Breathe with your belly, breathe with your belly... Gah! Breathing is hard.",True
Seraphine,"Moods are like melodies. They go up, they go down, and sometimes, they surprise!",True
Seraphine,"One day, the music will stop. Better dance while you can!",True
Seraphine,"I have this feeling like I'm yearning for something I've lost. One day, I'll catch it in a song.",True
Seraphine,"For the longest time, I couldn't hear myself over the crowd. So, I made them part of me!",True
Seraphine,Pilties say a new idea is just seven old ones all mixed up. That's kinda how my songs work.,True
Seraphine,"Wow! We've only just met, and I'm already inspired.",True
Seraphine,"I'll fight if you make me, but we could sing instead!",True
Seraphine,"Aw, how can I say anything bad about a fan? Come on, make some noise!",True
Seraphine,Can't wait to write a song about this moment!,True
Seraphine,Hey! Wanna hear your song?,True
Seraphine,"""Azir, lemme try. Shurima!"" Seraphine giggles.",False
Seraphine,"Camille! Sorry, but you're the only one marching to your drum.",True
Seraphine,"No one keeps time like you, Ekko.",True
Seraphine,Such a perfect four-four! But also...so wrong!,True
Seraphine,"Whoa! I can't follow your song at all, and I...love it!",True
Seraphine,"Lux, your song sounds like a rainbow!",True
Seraphine,"Wow! You sing in such color, Neeko!",True
Seraphine,"Oh, Sona, your song is so...wow!",True
Seraphine,"Hey, Vi! Wrote you a fight song. Bet you'd love it.",True
Seraphine,Seraphine hums.,False
Seraphine,Seraphine laughs.,False
Seraphine,Do you make carpets? Because you are cutting that rug!,True
Seraphine,Seraphine grunts.,False
Seraphine,Kick it!,True
Seraphine,How about a call and response?,True
Seraphine,"Oh, snap!",True
Seraphine,Catch that rhythm!,True
Seraphine,Listen!,True
Seraphine,Sometimes music hurts.,True
Seraphine,Don't back down!,True
Seraphine,Let's jam!,True
Seraphine,This beat's got a kick!,True
Seraphine,Sing along!,True
Seraphine,Listen to yourself!,True
Seraphine,Pop!,True
Seraphine,Sing it with me!,True
Seraphine,Seraphine sings.,False
Seraphine,Kisses!,True
Seraphine,Dazzle 'em!,True
Seraphine,This one's for you!,True
Seraphine,Mwah!,True
Seraphine,Spotlight's yours!,True
Seraphine,Ooh yeah!,True
Seraphine,Oooh yeah!,True
Seraphine,Feelin' brave!,True
Seraphine,The stage is yours!,True
Seraphine,Harmonize!,True
Seraphine,My song is yours!,True
Seraphine,You're all breathtaking!,True
Seraphine,You're up!,True
Seraphine,And downbeat!,True
Seraphine,Feel that reverb!,True
Seraphine,Sit down and listen up!,True
Seraphine,Love a captive audience!,True
Seraphine,Double time!,True
Seraphine,Whole world hears me now!,True
Seraphine,Your turn to shine!,True
Seraphine," *giggle* ""Your song's gonna get stuck in my head!""",False
Seraphine,Nobody can truly silence you. Not even me.,True
Seraphine,Thanks for listening!,True
Seraphine,I expect an encore!,True
Seraphine,You can't let that be your swan song.,True
Seraphine,"One-two-three, one-two-three...",True
Seraphine,Was that...my first hater?,True
Seraphine,There's nothing we can't do together!,True
Seraphine,Runnin' out of steam!,True
Seraphine,Could use a partner for this next verse!,True
Seraphine,Careful! Let's play it slow!,True
Seraphine,Huh. My audience disappeared.,True
Seraphine,Headin' your way. Get ready to rock!,True
Seraphine,That's the end of this performance. Encore's comin' up!,True
Seraphine,You've all been a wonderful audience. Thank you!,True
Seraphine,"Next time, I wanna see all of you on stage!",True
Seraphine,Show's not over...,True
Seraphine,Keep singing...!,True
Seraphine,Not a fan...,True
Seraphine,"Could've been worse. Could've, um...forgotten the words.",True
Seraphine,Tough crowd! Maybe it's time to change my tune.,True
Seraphine,Ready to sing again!,True
Seraphine,"All right, Sera, no big deal. Pretend it's a rehearsal.",True
Seraphine,Hm... Think they wanna hear more? Of course they do!,True
Seraphine,Gonna write a kicker out of that one.,True
Seraphine,Passive Music SFX,False
Seraphine,Passive Echo Ready SFX,False
Seraphine,Surround Sound SFX,False
Seraphine,Surround Sound Echo SFX,False
Seraphine,Surround Sound Heal Incoming SFX,False
Seraphine,Surround Sound Heal SFX,False
Seraphine,Encore SFX,False
Seraphine,Accompanying Encore SFX,False
Seraphine,Joke Start SFX,False
Seraphine,Joke SFX,False
Seraphine,Taunt SFX,False
Seraphine,Dance SFX,False
Seraphine,Death SFX,False
Seraphine,Recall SFX,False
Seraphine,Respawn SFX,False
Seraphine,Remember. You've dreamed of performing live. You've got this!,True
Seraphine,First test run of this stage. Hope it all goes well!,True
Seraphine,The music here sounds so... magical! I'm sure I'll get lots of inspiration.,True
Seraphine,"Whoa, is this a huge open forest? I wonder how my voice will sound!",True
Seraphine,This is more than a solo debut. It's one step closer to my dream come true.,True
Seraphine,"Look out, world! I'm here to show you what I can do!",True
Seraphine,C'mon! We gotta give the performance of a lifetime.,True
Seraphine,I made some touchups to my stage. Let's give it a whirl!,True
Seraphine,Remember Ahri's advice. Stars shine with their own light. I've got this!,True
Seraphine,I've practiced this choreography a million times. I can't disappoint Kai'Sa. I won't!,True
Seraphine,Evelynn will kill me if I screw this up. So let's sparkle and win!,True
Seraphine,Gonna earn my custom mic just like Akali.,True
Seraphine,Everything has beauty. You just need to know where to listen.,True
Seraphine,People haven't always been there for me. But music has.,True
Seraphine,My truth is my melody.,True
Seraphine,"Delightful emotions all around me. Each one, a note!",True
Seraphine,I like my songs salty and sweet.,True
Seraphine,Too bad I couldn't bring my cat Bao. He would love dancing in the grass.,True
Seraphine,Can't stand still when the beat's kicking!,True
Seraphine,"Ah, sunlight! Don't get much of that in the studio.",True
Seraphine,What a magical place. I'm bound to find inspiration.,True
Seraphine,I never walk alone. Hearts beat with me.,True
Seraphine,My fans are the reason I sing.,True
Seraphine,I once saw dancers jumping and popping at the same time. So cool!,True
Seraphine,It's not stage control. It's stage presence.,True
Seraphine,Genres don't hold me back.,True
Seraphine,Life's not about surviving in the storm. It's about dancing in the rain!,True
Seraphine,Singing in over twenty languages. Scary and exciting.,True
Seraphine,"When the Lunar New Year comes around, I'm inviting everyone to perform.",True
Seraphine,Words make me think. Songs make me feel.,True
Seraphine,Don't compare yourself to other artists. Connect!,True
Seraphine,"Someday, I wanna fly in the water... like a little manta.",True
Seraphine,"After every show, I go where music meets the ocean.",True
Seraphine,"Where words fail, melodies sing!",True
Seraphine,"Built this stage myself. Cute, huh?",True
Seraphine,Don't fall don't fall don't fall.,True
Seraphine,Don't trip don't trip don't trip.,True
Seraphine,Take it one song at a time.,True
Seraphine,I felt the rush. And now I wear the crown!,True
Seraphine,"Don't worry, starry eyes. Look up towards the sky, see yourself, and shine.",True
Seraphine,"Little voices, never fear. Around the corner is your big premiere.",True
Seraphine,"Toes in the sand by the setting sun. I saw you, wide eyes, soft hair, and my heart was done.",True
Seraphine,She's just a girl with a dream but nothing is as simple as it seems. A sketch on crumpled paper. Will she find her happy later?,True
Seraphine,Every bad day makes a very good story. Every good story makes my songs less boring!,True
Seraphine,Reach higher. Take that heart off the shelf. You gotta love yourself before anybody else.,True
Seraphine,"Rumors hurt more than sticks or stones. The words you say hit like bricks on bones. But like maya and the tides, still I rise.",True
Seraphine,"Dark nights pass into early mornings. wake up and smile, surely adoring. The world is ready to welcome you.",True
Seraphine,"Look into a mirror, see a miraculous view. There's no miracle here, without the miracle of you.",True
Seraphine,Dad always said no shoes in the house. I wonder if shoes on stage are okay?,True
Seraphine,I love it when music sounds like rain. Is that weird?,True
Seraphine,There's a song in every corner. Just gotta listen!,True
Seraphine,So many cute critters! All singing a different tune!,True
Seraphine,"After high school, I wasn't sure what to do. Music kept me going!",True
Seraphine,Can't believe my social media blew up! I always rated it T for terrible.,True
Seraphine,How does K/DA dance so well? Body rolls are the worst!,True
Seraphine,"One time, I rehearsed after eating a stinky tofu. It, uh... didn't go well.",True
Seraphine,Does anyone else set a timer for when they should go to bed? Just me?,True
Seraphine,I painted all my cover art. It's a hobby of mine!,True
Seraphine,I can't decide who to stan. K/DA are all queens to me.,True
Seraphine,The hardest part about performing with K/DA isn't the pressure. It's the dancing.,True
Seraphine,"Our music video took days to shoot, but it felt like years. Still, I wouldn't have changed a thing!",True
Seraphine,"Wonder if that third guy from the left ever came here... oh, wait, I need to focus!",True
Seraphine,Let's go mantis shrimp!,True
Seraphine,"Wow, Sona! Your sound is beautiful. Could you produce my next song?",True
Seraphine,"Hey, Ahri! Take a look and recognize a queen.",True
Seraphine,"Akali, I'm always on fire... so don't get burned!",True
Seraphine,"Evelynn, what's higher than the top? That's me.",True
Seraphine,"Kai'Sa, you're cool, but I'm cold.",True
Seraphine,No way! Are you really K/DA?! The real K/DA?!,True
Seraphine,I'd love to have a classic look like yours one day!,True
Seraphine,"You ain't bringing me down, down, down, down, down, down.",True
Seraphine,"I love, love your latest track! Do you think we should sing together one day?",True
Seraphine,Oh my gosh! How many yordles did you kill with one song?,True
Seraphine,Your best looks like my worst!,True
Seraphine,Here's me dropping a proverbial mic.,True
Seraphine,"You're not very nice, are you?",True
Seraphine,K/DA taught me this trick. Take that!,True
Seraphine,Someone's salty. Let me give some sweet to go with that.,True
Seraphine,I learned this kickflip from my favorite video game!,True
Seraphine,Bet you didn't know I could pull this off!,True
Seraphine,I'm not just a singer. I'm also a stunt woman.,True
Seraphine,"Seraphine laughs. ""Tell it again! You really oughta give comedy a go!""",False
Seraphine,Your moves are so rad! Can you teach me sometime?,True
Seraphine,Feel the rush!,True
Seraphine,La-ta-boom!,True
Seraphine,"Oooh, I'm here to win!",True
Seraphine,Hide and seek!,True
Seraphine,On a wave now!,True
Seraphine,Know I got it!,True
Seraphine,Way out!,True
Seraphine,Like I'm floating!,True
Seraphine,Never weighed down!,True
Seraphine,Giving it all!,True
Seraphine,"If you're ready, let's go!",True
Seraphine,Turn up the bass!,True
Seraphine,Peekaboo!,True
Seraphine,Like sour candy!,True
Seraphine,Let's cut to the feeling!,True
Seraphine,Don't start now!,True
Seraphine,Ai-ya. Nothing to say.,True
Seraphine,You're so done!,True
Seraphine,Hear my freestyle!,True
Seraphine,"Wrong note, wrong key!",True
Seraphine,I play it all!,True
Seraphine,Seraphine! In your area!,True
Seraphine,Fighting!,True
Seraphine,Coming at you live!,True
Seraphine,Next song please!,True
Seraphine,A melody you can't deny!,True
Seraphine,Sing loud!,True
Seraphine,Givin' it my all!,True
Seraphine,Soar!,True
Seraphine,Be free!,True
Seraphine,A soothing song!,True
Seraphine,Music endures!,True
Seraphine,All together now!,True
Seraphine,Drop the beat!,True
Seraphine,Hit the note!,True
Seraphine,Speed it up!,True
Seraphine,Sing proud!,True
Seraphine,More!,True
Seraphine,Ready for my big solo!,True
Seraphine,Not a fan!,True
Seraphine,"Sorry, wrong note!",True
Seraphine,You weren't in harmony!,True
Seraphine,Should've stayed on tempo!,True
Seraphine,Your choreo just wasn't good enough!,True
Seraphine,Not triple package material.,True
Seraphine,Be ready for auditions next time!,True
Seraphine,Ha! You can't stop my dreams!,True
Seraphine,Music sings true!,True
Seraphine,Music and song protected me!,True
Seraphine,Ouch! That hurt me more than it did you.,True
Seraphine,"Sona! I'm just gonna borrow your sound system, I swear!",True
Seraphine,"Miss Ahri, did I sing too loud? I wasn't trying to!",True
Seraphine,Akali! Oh no! Did I... 'go to work' too hard?,True
Seraphine,"I didn't mean to hurt your feelings, Eve. Wait... you have feelings?",True
Seraphine,"Oops. I rushed that choreo didn't I, Kai'Sa?",True
Seraphine,"Wait, you're coming back right?! I still need your autograph!",True
Seraphine,"This is part of your act, right? You must have a comeback album on the way!",True
Seraphine,"Oh my gosh, I'm so sorry! Are we still on for practice tomorrow?",True
Seraphine,"Was I too nervous? I swear, I'll work on my voice! Please don't go!",True
Seraphine,Oh no! Did I offend you?! I only meant to sing my hardest!,True
Seraphine,That's a mortal reminder for you!,True
Seraphine,Guess I'm the giant now!,True
Seraphine,Was that... my first hater?,True
Seraphine,Now that's what I call an all-kill!,True
Seraphine,Wow... I really did that!,True
Seraphine,I stood up for myself!,True
Seraphine,Voice is getting tired.,True
Seraphine,Need a duet!,True
Seraphine,Sounds like danger!,True
Seraphine,Listen close!,True
Seraphine,Inspiration that-a-way.,True
Seraphine,"I feel so inspired! Quick, quick. Write something. Draw something! Sing something!",True
Seraphine,Let me jot down these ideas in my journal. I'll be right back!,True
Seraphine,So many beautiful melodies! Gotta remember them all!,True
Seraphine,"Hey, everyone! I'm working on some new lyrics! Can't wait to show you all!",True
